id,name,age,gender,citizenship,birth_country,residency_years,approving_authority,criminal_record,is_disqualified,vaccination_status,sponsor,club,region,Birth_Date,Education_Level,Stroke,Rank1_Count,Rank2_Count,Rank3_Count,Rank4_Count,Rank5_Count,Historical_Records
SWM6353,Elite_Swimmer_SWM6353,22,Women,JPN,GBR,8,FINA,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,2002-11-02,Bachelors,Butterfly,36,44,31,33,27,"{50: [24.606680409727094, 24.95257087937341, 25.799878127595015, 26.226992774663692, 24.66982002242118, 24.76257449523088, 25.13177053497967, 26.220791009926224, 25.164273274327243, 25.180155531357045, 24.841368249905717, 25.470194746868692, 24.742815236599977, 26.05853090686732, 24.798544792309347, 24.73987790499945, 24.571990502866786, 25.336445817216923, 25.88447958868304, 26.14751795907408, 24.954706877242266, 25.163127282778397, 26.05204560096461, 26.01567882663617, 24.860419564418216, 25.85943404635352, 25.722310884404763, 26.22921387532512, 25.925816725932776, 25.245349693146768, 25.61762730736467, 25.050364978644506, 24.82174211315664, 25.75156633723253, 24.686338454299168, 25.769619079036993, 25.699433664964914, 25.365438405478734, 25.82152533326808, 25.528726734330192, 25.832222625231193, 25.662878780526572, 24.80323762310507, 26.017270348087123, 24.70715413845491, 25.83212624391424, 24.554756119146667, 25.90970856555429, 25.20652835128379, 26.22275477682082], 100: [51.57067832886986, 50.54157504443854, 50.273041071465265, 49.629806636425286, 49.65749659436183, 52.383746432553224, 49.661551968120754, 51.15572777345589, 50.21692443073822, 51.609090117918676, 50.312812757730605, 49.561231171563776, 50.41639557390906, 51.02360152696519, 50.60067727814196, 51.38776579686814, 51.533541412510445, 52.14694386569319, 51.26778139409425, 50.0288727957671, 51.81278185230267, 51.51359372108731, 49.41970315935676, 52.17068204117835, 49.43355278155944, 52.007918196888156, 50.27346940901181, 49.084600594977246, 49.174167743040194, 49.453781670010734, 49.048176307008255, 50.67913960329247, 52.18351135789319, 51.2151902583334, 50.34154698108018, 50.57050381638837, 49.10189413052469, 49.87835861014662, 50.07470290978727, 50.70839811780724, 50.2777557042972, 50.38251852368937, 49.353201439592496, 50.859459786016814, 51.073430301496735, 49.063789366502824, 49.18816927696304, 52.38921523154186, 49.65846818866905, 51.06104186901411], 200: [99.78866607199205, 103.33945611909252, 100.76401732454777, 98.71964864847986, 104.46556126623527, 99.48003574710235, 102.5615582214291, 101.40999584613566, 101.2042566087751, 101.70387575654436, 101.09944397781105, 104.60566693672686, 100.40462529489919, 103.16629314521064, 102.1040891959833, 99.85248839920288, 102.2631395384886, 100.17795874099428, 99.17679841268793, 103.89101175406228, 103.55907733912623, 99.7580596540099, 100.02505157219943, 99.3393655904563, 99.60204088124264, 102.97367309860803, 103.64081596460586, 98.42676584578535, 98.37558510940269, 99.92168713230197, 99.05701397050166, 102.42634880480452, 99.70825914189277, 98.00613187145294, 102.96486933161712, 104.35318336712642, 99.65443350241874, 98.53883007178682, 104.80111968338908, 102.3461969295097, 104.63675243415969, 98.28402647929072, 104.13661248698286, 104.27683816442138, 103.50299642477252, 101.26921933323656, 102.98233515014208, 101.20787619838474, 104.5612520050365, 101.9188145701641]}"
SWM6353,Elite_Swimmer_SWM6353,22,Women,JPN,GBR,8,FINA,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,2002-11-02,Bachelors,Freestyle,6,6,7,7,5,"{50: [24.570707685781944, 24.611251171607687, 25.942970636186004, 25.29937610108674, 25.07547135419017, 25.8902245234023, 25.596869926930893, 25.614729342420745, 25.860458437585425, 25.24600131024154, 24.636135258291795, 25.3576552540812, 25.755944099912153, 25.779408945099743, 25.016571357356355, 26.104757881920648, 25.497609226025464, 25.4531145748226, 25.366270830918257, 24.87755147705292, 24.592455124557322, 26.101082838729177, 25.898190595212295, 25.76252986244677], 100: [51.593438995529326, 51.44659790494003, 51.38653261742429, 49.933108469809156, 49.14391023776721, 50.834089391965506, 52.07846892503346, 50.32512171890041, 51.95436596834659, 52.33734568065941, 51.67876471584664, 50.306407147009544, 49.097215024615416, 49.8560149438199, 50.474797642031014], 200: [99.396928182496, 99.93015750582224, 103.95127462127635, 98.91916742074335, 103.82193352275397, 102.64591034832532, 104.32773052022517, 99.21663185204362, 104.20774873528504, 98.40372686036277, 102.24447462409564, 104.46318410958482, 99.17865240788139, 104.90709761521069, 101.18998151464531, 103.40786900458671, 102.1030785352778, 101.39144942672537, 104.42150772979073, 101.70452103759149, 103.83125636554247], 400: [202.73564375558323, 197.0464985417362, 207.35614847577511, 204.88123235982667, 208.8066671432464, 200.63202094098136, 208.09816641406323, 201.62875279786144, 202.21821629914092, 203.10306663158917, 201.10834405262165, 199.82893981377336], 800: [405.7900971510637, 401.57537013580696, 403.50173856115026, 418.48869344802677, 399.38661387997973, 416.33571557375325, 393.48268690432747, 418.76885903354844, 402.60181339213324, 398.01458785053984, 404.86148639900074, 400.849573140829, 401.8505672144559, 418.1946896486448, 396.62794851846115], 1500: [778.0645932299024, 781.7596128426857, 763.3267165276882, 749.6716159104875, 761.7524121886229, 771.8671217854046, 778.9359277160613, 770.2729914930042, 764.4317340129435, 753.7884398245632, 763.4538695578138, 764.3470228385369, 782.8142440258579, 751.5765062606039, 780.8872142158679]}"
SWM6353,Elite_Swimmer_SWM6353,22,Women,JPN,GBR,8,FINA,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,2002-11-02,Bachelors,Backstroke,26,19,21,20,22,"{50: [26.036295962316995, 25.81959847146144, 24.852882161222897, 24.603795523308342, 25.51402491877186, 26.045641603081755, 26.211668265779142, 26.182315695751612, 24.721084528593725, 24.629540565468627, 24.50056021573357, 25.736592885335984, 25.22010888739673, 25.45730601084479, 24.61122366693757, 24.574862899728146, 25.573847363755842, 25.19739819621393, 26.21963337334853, 25.8417419503783, 25.66726264441795, 25.711427800648483, 26.014451080210183, 25.373114115347516, 25.115643758382273, 25.87864512651075, 25.495277476546786, 25.575012564674466, 24.7117357603285, 26.21425134583027, 26.141932507727294, 25.067183775531515, 25.920210971260683, 25.479755153452327, 24.520306865252692, 24.968524432249968, 25.72268589214646, 25.086217563222597, 24.63806781580762, 24.85731503965081, 25.862422103736414, 24.79058904155893, 25.086261019956712, 25.89927268326519, 25.265738287848695, 25.628772738693666, 24.649778666442252, 25.64680834188613, 24.748905219385797, 24.666499457778926], 100: [50.9913507746711, 52.438058500605614, 49.78861234695809, 49.868248407965545, 49.06932659979559, 50.6467708744796, 49.08614429771202, 50.314062648836796, 49.959481523585566, 51.47310921814624, 51.68343835339218, 50.145430947662085, 49.58310603946872, 51.108578944973274, 52.234636384307095, 51.120007677818144, 50.13930231589306, 49.02296891325105, 51.80670976567401, 51.84618259990117, 51.10957779283306, 49.771166893724846, 49.942020765466225, 51.800454140917736, 49.14081392353502, 49.78426183865609, 50.88905073099481, 49.39100672523996, 51.07263070311912, 51.2964876639869, 49.124618068843866, 50.27080467420871, 50.386750747473386, 50.680517832030944, 51.76822007293593, 52.4081272201119, 49.2928968013331, 49.56448095201272, 51.49732645483752, 49.84703369913753, 49.2581351738672, 50.677263712902665, 51.638448903461764, 51.54255202437692, 52.346829895268066, 49.60695821807145, 49.08921046755105, 51.08859469935665, 51.6062102657733, 51.60994446458332], 200: [99.67025305879683, 103.8843580789166, 100.18296895387842, 103.78967265517447, 103.19251520406884, 98.78429172608553, 98.59305518527304, 100.50648524261194, 103.16706191114851, 101.76924653508084, 102.79769653194155, 101.78937992279025, 104.94377153959967, 99.43691509533437, 101.33740542116956, 104.20794787372094, 103.76494206227677, 100.86767007883901, 104.66876027225449, 98.25719554506317, 98.45681545855541, 104.44405245138529, 103.08499796968658, 103.03082068097589, 100.2477558862696, 101.58526343484857, 101.944916185459, 103.54372876100608, 103.10106345766611, 104.88441162134512, 99.03435911000288, 102.58052796077064, 99.41216652774119, 102.60395877149766, 98.4417094028456, 103.40293134129683, 100.5453723519842, 102.68396545665443, 103.15388229043889, 101.9507358087687, 104.47181691721588, 100.9419001095242, 98.70523372444609, 101.54932802041212, 101.18776296381363, 98.60472385208635, 102.49145651676463, 101.70913199861278, 101.64386078441734, 98.10128851042764]}"
SWM6353,Elite_Swimmer_SWM6353,22,Women,JPN,GBR,8,FINA,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,2002-11-02,Bachelors,Breaststroke,2,1,3,6,3,"{50: [25.1770870421048, 26.20572921832471, 24.870544565899255, 25.83993217663052, 24.862362099240286, 26.1896767856184, 25.590950713780714, 25.341952570902276, 25.37297337027961, 25.05605011706345, 25.228575395258858, 25.35484260672096, 26.006785781483664], 100: [50.091825701533445, 51.25736447708598, 51.94299796021604, 52.26097842245654, 52.42954626021206, 49.81233105160827, 50.53721627867833, 51.01494530895258, 50.22265684435402, 49.77037843953872, 50.2343909156607, 50.33755115613414, 51.696913007237676, 49.18783320456402, 50.817166049253984, 50.537469401970704], 200: [104.29701991967764, 102.66737432903163, 103.10168885612971, 104.59693991249472, 101.08113700654361, 104.3344756121036, 101.48619288757526, 104.56075010742242, 101.05990033631727, 98.47415571024821, 103.72518243443332]}"
SWM6353,Elite_Swimmer_SWM6353,22,Women,JPN,GBR,8,FINA,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,2002-11-02,Bachelors,Individual Medley,5,3,1,4,2,"{200: [104.44480121103372, 98.83531944083025, 101.59197844972729, 99.10272811791528, 103.83360248331897, 103.85521059146524, 100.04664965585084, 98.00480334975765, 101.5080504671255, 99.87198988768034, 103.14697874020919, 100.46772070196224, 103.66072304846277, 104.17794257740837], 400: [208.31732197337857, 196.49626364887123, 206.8345644906987, 209.37677785657885, 199.24351992605952, 200.1348752097059, 204.10784218927307, 200.36031360725227, 196.24665817244417, 205.7621886645246, 202.36794330612352, 205.77548312504402, 205.35488445683478, 196.57554709350975, 196.63308653668005, 207.10988312895176]}"
SWM3976,Elite_Swimmer_SWM3976,15,Women,AUS,AUS,15,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,2010-01-14,High School,Butterfly,5,8,4,7,9,"{50: [24.700047157134964, 25.113169501143908, 24.74662486691585, 24.85557032062425, 25.208574292806592, 26.05541942314086, 25.97273474143529, 26.188765961352278, 25.927774249751952, 25.743603415781614, 25.90760745880356, 26.021112975798623, 25.8749764609707, 25.41271670566051], 100: [49.10654944656142, 50.91245051553334, 51.29468110560425, 49.26415169993923, 51.22220148586683, 50.002801844266486, 50.65032828606586, 51.897415907034514, 51.50072471904982, 49.63520123466753, 49.64289727734395, 51.44279091980823, 50.14474070200955, 50.514017095063146, 49.776749183500606], 200: [98.48721761355232, 102.9435755562756, 102.00804577573234, 101.54428843560514, 104.6541171475209, 102.66707321533228, 98.40989650076347, 100.46917150581669, 100.40069896438153, 102.30839475253939, 99.61378021835931, 98.80954654053072, 101.34538246276053, 100.66684328905997, 98.22684322368819, 100.3687547089116, 104.54056624458627, 103.36924014690399]}"
SWM3976,Elite_Swimmer_SWM3976,15,Women,AUS,AUS,15,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,2010-01-14,High School,Freestyle,5,6,8,6,11,"{50: [24.655814056113385, 24.547842265802466, 26.05102077308231, 25.755887693729907, 26.09370468646884, 25.76829317381584, 26.217908848274785, 26.145827978164554, 25.615123229388747, 26.142626155696952, 26.068346282914817, 25.493963392641934, 25.11683394139219, 25.175648198607192, 25.582351141623633, 25.436788950320665, 24.91334330009969, 25.878475721782245, 25.084941270449534, 24.842186135525516], 100: [50.87244888241389, 50.601911614260466, 52.45138553745481, 49.96077606759099, 51.3805441013554, 51.5736854802616, 51.186378008466384, 51.11627404664749, 51.461085012310825, 49.23200887095165, 50.79342603694062, 51.328447851379224, 52.13519210493486, 51.33519294668169, 51.77793429775542, 51.300770696891064, 50.177818843080004], 200: [102.12717985673383, 101.66225355147644, 103.38252175920137, 101.88972663062161, 99.96662082563118, 104.57831738863908, 101.3464072541279, 99.73094543522937, 98.81445870644373, 103.01057796379871, 102.50964133643859, 103.77790746404243, 102.48816975314044], 400: [205.73478397552228, 200.603644258997, 206.47506096770485, 209.4411827013095, 198.01262132417835, 202.79482541630466, 205.26774030183964, 201.0037269247218, 197.57387149674676, 202.22169405526515, 203.70401607898256, 199.6110753734024, 198.71465247824065, 200.156359289583, 199.2509395435031, 204.30149025986748], 800: [401.259269842967, 406.1188082425648, 407.0332378818225, 409.4191925186395, 417.2309702829043, 418.47422401024045, 404.3175020607623, 414.7777672107883, 417.45385077819475, 410.67349272611403, 404.2899997733781, 413.77835046465583, 405.20655053128405, 397.26276849508145, 417.3039595030509, 418.01227137455237, 407.2516529247513, 417.20236590893603, 396.94185841421825, 417.4841479392462], 1500: [767.4899411523597, 753.2168009737802, 776.3098427911457, 742.7346412205411, 735.8620489927679, 737.3208700201136, 754.7091599058816, 770.9789006656239, 757.6270150004833, 765.6414978065378, 740.0037506858099, 786.4020743230498, 741.3779642547945, 760.0630336469418, 761.3530558379584, 749.6710534330095]}"
SWM3976,Elite_Swimmer_SWM3976,15,Women,AUS,AUS,15,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,2010-01-14,High School,Backstroke,20,26,25,24,19,"{50: [24.65868361805974, 24.650813496995593, 24.90017508094598, 25.72706697705444, 26.057518100165115, 25.713283180256997, 25.35850649121341, 24.642212781682385, 25.933853940750158, 26.20024212160162, 25.69061416790035, 25.775803709531576, 24.606433445255924, 25.061140567946218, 26.236129912381205, 26.215023411564424, 26.234456297645398, 25.39155793010347, 24.75848393384642, 25.523098624378722, 25.979608425651037, 25.368858362369394, 25.20740777128896, 26.18674622582941, 24.70950588161063, 24.89264911078626, 24.678926670379454, 25.19882534552929, 25.43682509725822, 24.814375531366018, 25.552356587382263, 25.50118506741587, 24.513055445481875, 25.574178962281653, 25.234290807673677, 24.760575950530452, 25.88282701364023, 25.120662229276892, 26.234970079048015, 25.551681654369833, 25.331783190980627, 25.59443863948473, 25.91727833788733, 25.21413041755348, 24.766596902287745, 25.608346119668695, 24.812612862411086, 26.025547946062705, 24.626822334675534, 25.17606269650094], 100: [49.76729843012155, 49.577633017071, 51.316753814053925, 49.06283340772675, 51.57415668126001, 50.22472684779174, 52.11303303676581, 50.77986779586868, 50.2251687194811, 49.252555367452004, 49.349772145611546, 49.854046547259294, 51.51158329622074, 49.227906894284814, 49.635331588548034, 52.386960190957325, 51.336687363287204, 49.717504134093026, 49.69705588084562, 51.268425403537485, 49.69474188605761, 51.267171657107625, 52.24869303335875, 49.91069816025962, 49.44097941596398, 50.488408580034125, 50.79984791107858, 49.97755404845325, 51.97892017568122, 49.64950415088813, 52.22667484246297, 50.46931610889464, 50.09026492690776, 50.1957759102969, 51.151306885489355, 51.56268130405216, 50.55132746284271, 49.896363904834644, 50.23975201815175, 52.41551182034083, 50.60645682575841, 51.24191600384176, 51.43206444901248, 50.14451623476555, 51.22118471362538, 51.39948958833115, 49.690781943272924, 52.02267878053707, 50.96854926519476, 49.82108029888162], 200: [102.53528599681083, 99.95322584039081, 101.44315870048773, 101.30527295358218, 101.59655523792375, 104.5154852948956, 101.64699125903908, 104.0809000346618, 102.91698324616081, 101.19318390737682, 101.13891039265212, 99.76060650453957, 101.04454253891132, 99.5889703404545, 100.83636470010593, 99.79637593268193, 100.69512550368691, 99.39220068236163, 100.70010250211254, 99.90236660227137, 99.93615571120048, 104.7927649720815, 104.18994365808393, 99.40070997780501, 99.03273779830592, 100.66187673131948, 98.91000956536918, 100.98085321535115, 100.16302554557353, 98.78104113038408, 102.51230082531315, 101.68793596733867, 103.60990114398574, 102.24492973790045, 103.22019276938217, 102.13097497187266, 101.20355865852953, 98.09752657883642, 99.15499948929225, 100.54369282621755, 101.24125455909933, 98.5387532928815, 101.31276360990805, 103.24916159211499, 102.51985511248465, 100.13192291357753, 100.05593762949363, 104.49616937998533, 100.23805164921968, 100.64937276508788]}"
SWM3976,Elite_Swimmer_SWM3976,15,Women,AUS,AUS,15,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,2010-01-14,High School,Breaststroke,19,15,20,25,19,"{50: [25.501477477107198, 25.117149155857, 25.02070895853783, 25.370718656660586, 24.976749617978765, 25.49157120790514, 25.313794338695146, 25.915049564242555, 25.03230710921556, 25.285255013774677, 26.133746246321515, 26.211384526014204, 24.516465819654425, 25.600428910815754, 26.168412687809333, 24.98190759011722, 24.956797783673423, 25.052136971708627, 25.277737512886844, 25.955462807084462, 25.852257787819234, 26.202491100837634, 26.13108923553071, 25.40290132377057, 26.05207176225192, 25.29896482318193, 25.979812638886973, 26.17820840512506, 25.175448061930105, 25.280995254600285, 24.99807418044318, 25.03220441023517, 25.515537193415017, 24.77711307780688, 25.066824424907182, 25.669233078289487, 25.85711300094966, 26.111846245952158, 24.905766108217932, 25.449635051351464, 26.164905056033817, 25.854109805877716, 25.35511542376763, 25.37653249515246, 25.25094753266508, 24.556863155730774, 25.75994836309046, 24.767265747826748, 24.78850934679176, 24.864114969169343], 100: [49.34268297794449, 52.166213309218755, 50.161520372462796, 51.96105677065995, 49.38340460906609, 50.07594980864148, 50.2637590128018, 52.33536547152509, 49.08235351555336, 51.013541359488414, 49.25272924540099, 50.74143948190788, 51.16006838237186, 51.04327076041892, 50.63475178690366, 52.269705322668955, 52.400934155346235, 51.03474697367749, 51.09215592261926, 50.3460124440098, 52.35133529032486, 52.20341681159807, 51.456291848665124, 49.111475158912874, 52.21207757630273, 50.09696752124847, 49.97638437381563, 51.4191060302304, 52.04396633502613, 51.497928165439376, 49.809890342139326, 51.20999252878124, 51.385138414378794, 50.34741866490037, 52.06221676588548, 51.349896456541074, 49.728530248144715, 49.95640499462779, 49.863625469668975, 52.27688216944683, 52.064459454772496, 51.99622089538573, 50.07003084801086, 49.80711090878524, 50.51379227819157, 51.33060984289987, 50.95762712488161, 50.960543974149964, 49.91686937236612, 52.14128807025492], 200: [101.68643590787012, 103.79874752270686, 98.00574839478384, 100.93443667627872, 102.7107483585313, 99.74701267684082, 104.95681815427773, 103.5213917041829, 100.96545288859889, 99.35304715527238, 102.5598093785635, 100.52139975078751, 100.29378768072917, 104.37611645051518, 98.51537178333963, 101.17078574792906, 99.26536640238113, 104.4580178738117, 102.87348697461375, 98.87197770318781, 98.06176304323922, 103.73585396182237, 103.87130236641404, 103.04284963699604, 99.34903137990622, 102.25604965915191, 102.90811175417657, 99.768897522035, 100.88984718462197, 104.34101917244132, 101.88366602663044, 102.95226608646284, 103.62563360246982, 99.33984596319695, 103.48684801190917, 103.75490777966598, 104.54176138699881, 101.41439456425041, 104.78198624896993, 102.94828883361274, 98.46102851450978, 101.79261522694458, 100.28385127825659, 102.49802783464781, 98.9626125633916, 104.39117066566703, 99.71354269606888, 102.01891615802026, 98.74830593427193, 104.73812555329538]}"
SWM3976,Elite_Swimmer_SWM3976,15,Women,AUS,AUS,15,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,2010-01-14,High School,Individual Medley,5,2,2,2,3,"{200: [99.02470558339124, 101.74759581443146, 102.55404284596284, 102.13061580366065, 99.358381820814, 103.21241626867217, 103.67363376528742, 104.46658616823021, 101.15377833171193, 98.28890747251828], 400: [200.00435220539376, 206.26666527088702, 200.70785863467972, 208.17646862686874, 206.26680459499275, 196.79389920884012, 206.91893763691976, 202.45463110054413, 197.16690431572005, 208.60964816395168, 209.56762205343705, 207.6243920606363, 200.59500193412396, 200.0711525784687, 198.63281696267353, 196.35827346471987, 205.39420212345493, 207.76293359058496, 196.45250136558155]}"
SWM8969,Elite_Swimmer_SWM8969,19,Men,CAN,CAN,19,,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,2005-10-26,Bachelors,Butterfly,37,26,36,34,36,"{50: [24.93176368658208, 26.094731674692845, 26.082111445475185, 24.802885420368963, 25.78183063548488, 25.18169333744063, 26.134326752799765, 24.525489577445395, 25.024731071217705, 25.41704966957749, 25.95937095016459, 24.728140971588473, 25.549440462024776, 25.89925467672196, 25.285875627054267, 24.897659829136646, 26.203677338524912, 24.60672376140642, 26.11450267662511, 24.572009899010105, 24.88646670700151, 25.70022360016122, 25.850617466080195, 25.853461868947882, 26.127952196462328, 25.43617337406327, 26.044584614777232, 25.543388828601838, 25.128797198981168, 24.97708981848186, 25.45502619283389, 25.237617699401344, 24.939572058361854, 25.481864988083696, 24.664219457660742, 24.731172960113216, 24.931370034424553, 24.859056946005175, 24.729745146155167, 25.649896962712987, 24.73593456498135, 25.79486059119708, 25.648301754052877, 26.01705304964427, 26.077867875649897, 26.203168997210796, 24.630662767612634, 25.66458430665637, 24.75192605223332, 25.213298628550074], 100: [51.81827040302964, 49.762172462656736, 49.46699508951522, 51.20986369029142, 50.77876741068428, 49.24021672696816, 52.16350630252897, 49.998274494790834, 49.2686753318652, 49.895150825101894, 51.518385959295145, 51.676009827040424, 49.13689477072648, 51.772313719120476, 49.35251941228657, 50.25454786693936, 51.884329700864086, 52.11386370860196, 51.42927720789229, 49.267759033079784, 49.125342469397395, 49.36787324651238, 49.812952781685674, 52.27759381787268, 49.24227122508743, 50.157133769843945, 51.360864445640175, 49.23806503031988, 51.77015730306421, 50.034944708596555, 49.73042815431181, 50.369281921077814, 51.75214659731421, 51.24357796482917, 52.330543815772224, 51.414731935601374, 52.04327680606029, 50.282040009464914, 49.96792335745711, 51.64003833422191, 52.44250448443878, 49.08516582362805, 50.14701869541466, 50.24107027841047, 50.18435876790625, 49.854918779484926, 51.262513042553095, 51.57614809504989, 49.285538301894086, 50.508622249545276], 200: [101.57920789587895, 98.5272689787333, 99.8348464457529, 99.24458784059375, 103.84132766014609, 101.06094233561168, 101.26632920284008, 102.86109302941455, 102.75836057243879, 104.23783148708743, 103.78873778770948, 103.17988961754556, 100.23389308525668, 104.81035428390032, 98.97920652304893, 98.3792473677346, 101.68875138974198, 102.25052435067266, 104.95496563077805, 98.21646612170603, 99.21877538292242, 101.76772609264499, 100.83106362914056, 102.97130701680676, 104.04921794896293, 101.82833760044487, 102.75701835401607, 103.30457930773002, 103.88674361963139, 104.50852646207736, 104.28643714122126, 104.246570043163, 104.70104263736928, 101.31678303409242, 99.22255060500655, 102.8720247695481, 104.67881002798424, 98.79440677005404, 100.56905051003469, 98.44295910867945, 102.83363355126463, 103.93641366348515, 103.84937519606893, 100.26902584072262, 98.0779293556482, 102.25352424763103, 103.21724750929435, 101.53791444375145, 99.22416658219706, 99.77086710958012]}"
